project_id,codigo_actividad,cod_aeri,codigo_campus,year,title,title_norm,status,project_type,knowledge_area,research_line,executing_unit,executing_section,coordinator_original,coordinator_norm,management_unit,funding_type,funder
353,PI0346,-,70243.0096,2013,SOPORTE LOGÍSTICO PARA PROYECTOS 2013 - ACOMPAÑAMIENTO A GRUPO DE PERIODISTAS DE CADENA DE TELEVISIÓN EXTRANJERA QUE HARÁ UN DOCUMENTAL DEL PROYECTO DE TOSTADOR DE CAFÉ SOLAR.,SOPORTE LOGISTICO PARA PROYECTOS 2013 ACOMPANAMIENTO A GRUPO DE PERIODISTAS DE CADENA DE TELEVISION EXTRANJERA QUE HARA UN DOCUMENTAL DEL PROYECTO DE TOSTADOR DE CAFE SOLAR,5. Cerrado,Soporte a la investigación,,,Departamento de Ingeniería,GRUPO - Grupo Apoyo al Sector Rural,"HADZICH MARIN, CARLOS ALIJA",HADZICH MARIN CARLOS ALIJA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
354,PI0341,-,70244.0067,2013,SINTESIS DE UN NUEVO MATERIAL COMPUESTO A BASE DE NANOESTRUCTURAS METAL ORGÁNICAS SOPORTADAS EN CARBONES ACTIVADOS PREPARADOS A PARTIR DE SEMILLAS DE AGUAJE PARA LA ADSORCIÓN DE DIMETALINA,SINTESIS DE UN NUEVO MATERIAL COMPUESTO A BASE DE NANOESTRUCTURAS METAL ORGANICAS SOPORTADAS EN CARBONES ACTIVADOS PREPARADOS A PARTIR DE SEMILLAS DE AGUAJE PARA LA ADSORCION DE DIMETALINA,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Química,"SUN KOU, MARIA DEL ROSARIO",SUN KOU MARIA DEL ROSARIO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"CONCYTEC/FONDECYT - Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica"
355,PI0345,-,70242.3016,2013,SÍNTESIS DE UN NUEVO MATERIAL COMPUESTO (COMPOSITE) A BASE DE ARMAZONES METAL-ORGÁNICOS (METAL-ORGANIC FRAMEWORKS) SOPORTADOS EN CARBONES ACTIVADOS A SER EMPLEADO COMO MATERIAL ADSORBENTE DE DIMETILAMINA (DMA),SINTESIS DE UN NUEVO MATERIAL COMPUESTO COMPOSITE A BASE DE ARMAZONES METAL ORGANICOS METAL ORGANIC FRAMEWORKS SOPORTADOS EN CARBONES ACTIVADOS A SER EMPLEADO COMO MATERIAL ADSORBENTE DE DIMETILAMINA DMA,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Química,"SUN KOU, MARIA DEL ROSARIO",SUN KOU MARIA DEL ROSARIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
356,PI0351,-,70243.0099,2013,"SEMINARIOS DAR, DECIR LA ARQUITECTURA",SEMINARIOS DAR DECIR LA ARQUITECTURA,5. Cerrado,Soporte a la investigación,,,Departamento de Arquitectura,Arquitectura,"DAM MAZZI, PAULO JUAN BRUNO",DAM MAZZI PAULO JUAN BRUNO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
357,PI0327,-,70242.3067,2013,"SEGUIMIENTO DE LA CONTAMINACIÓN ATMOSFÉRICA POR LOS PROCESOS DE COMBUSTIÓN DE COMBUSTIBLES FÓSILES (CARBÓN O PETRÓLEO) EN EL SECTOR INDUSTRIAL EN LIMA METROPOLITANA, PERÚ",SEGUIMIENTO DE LA CONTAMINACION ATMOSFERICA POR LOS PROCESOS DE COMBUSTION DE COMBUSTIBLES FOSILES CARBON O PETROLEO EN EL SECTOR INDUSTRIAL EN LIMA METROPOLITANA PERU,5. Cerrado,básica y aplicada,,,Departamento de Ingeniería,Mecánica,"CHIRINOS GARCIA, LUIS RICARDO",CHIRINOS GARCIA LUIS RICARDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
358,PI0205,-,70243.0103,2013,SALUD Y ADAPTACIÓN A LA VIDA UNIVERSITARIA: PERFILES DE UNIVERSIDADES EN LIMA,SALUD Y ADAPTACION A LA VIDA UNIVERSITARIA PERFILES DE UNIVERSIDADES EN LIMA,5. Cerrado,básica y aplicada,,,Departamento de Psicología,Psicología,"CHAU PEREZ ARANIBAR, CECILIA BEATRIZ",CHAU PEREZ ARANIBAR CECILIA BEATRIZ,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
359,PI0295,-,70242.3051,2013,"ROMA, EL ISLAM Y LOS ANDES: LA FORMACIÓN DEL DERECHO COLONIAL DE AGUAS (SIGLOS XVI-XVII)",ROMA EL ISLAM Y LOS ANDES LA FORMACION DEL DERECHO COLONIAL DE AGUAS SIGLOS XVI XVII,5. Cerrado,básica y aplicada,,,Departamento de Derecho,Derecho,"GUEVARA GIL, JORGE ARMANDO",GUEVARA GIL JORGE ARMANDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
360,PI0278,-,70242.3009,2013,REPARANDO CIUDADANÍAS: ESTRATEGIAS Y SENTIDOS DE RECONOCIMIENTO EN AYACUCHO POST CVR,REPARANDO CIUDADANIAS ESTRATEGIAS Y SENTIDOS DE RECONOCIMIENTO EN AYACUCHO POST CVR,5. Cerrado,básica y aplicada,,,Departamento de Ciencias Sociales,Antropología,"ULFE YOUNG, MARIA EUGENIA",ULFE YOUNG MARIA EUGENIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
361,PI0320,-,70244.0064,2013,RECUPERACIÓN DE TINTES DE CABELLO MEDIANTE ADSORBENTES PROVENIENTES DE DESECHOS BIOLÓGICOS PARA EL TRATAMIENTO DE AGUAS RESIDUALES,RECUPERACION DE TINTES DE CABELLO MEDIANTE ADSORBENTES PROVENIENTES DE DESECHOS BIOLOGICOS PARA EL TRATAMIENTO DE AGUAS RESIDUALES,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Química,"SUN KOU, MARIA DEL ROSARIO",SUN KOU MARIA DEL ROSARIO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"CONCYTEC/FONDECYT - Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica"
362,PI0330,-,70242.3113,2013,PROYECTO PILOTO DE EVALUACIÓN DEL ESTADO ESTRUCTURAL ACTUAL Y COMPORTAMIENTO SÍSMICO DEL COMPLEJO ARQUEOLÓGICO MOCHE HUACA DE LA LUNA,PROYECTO PILOTO DE EVALUACION DEL ESTADO ESTRUCTURAL ACTUAL Y COMPORTAMIENTO SISMICO DEL COMPLEJO ARQUEOLOGICO MOCHE HUACA DE LA LUNA,5. Cerrado,básica y aplicada,,,Departamento de Ingeniería,Civil,"AGUILAR VELEZ, RAFAEL",AGUILAR VELEZ RAFAEL,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
363,PI0325,-,70244.0074,2013,PROYECTO ARQUEOLOGICO SAN JOSE DE MORO 2013- EXTERNO,PROYECTO ARQUEOLOGICO SAN JOSE DE MORO 2013 EXTERNO,5. Cerrado,Desarrollo Tecnológico,,,Departamento de Humanidades,Arqueología,"CASTILLO BUTTERS, LUIS JAIME",CASTILLO BUTTERS LUIS JAIME,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,PROGRAMA FIELDSCHOOL
364,PI0339,-,70244.0065,2013,PROYECTO “MODELO PRONIÑO EN PERU”,PROYECTO MODELO PRONINO EN PERU,5. Cerrado,aplicada,,,"CISEPA - Centro de Investigación Social, Económica Política y Antropológica",,"BETETA OBREROS, EDMUNDO PABLO",BETETA OBREROS EDMUNDO PABLO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,UNIVERSIDAD PONTIFICIA COMILLAS DE MADRID
365,PI0325,-,70242.3058,2013,"PROGRAMA ARQUEOLÓGICO SAN JOSÉ DE MORO, VALLE DE JEQUETEPEQUE INVESTIGACIONES EN LA FORTALEZAS MOCHICAS DE CERRO CHEPÉN Y SAN ILDEFONSO, 2013-2014",PROGRAMA ARQUEOLOGICO SAN JOSE DE MORO VALLE DE JEQUETEPEQUE INVESTIGACIONES EN LA FORTALEZAS MOCHICAS DE CERRO CHEPEN Y SAN ILDEFONSO 2013 2014,5. Cerrado,Innovación y desarrollo tecnológico,,,Departamento de Humanidades,Arqueología,"CASTILLO BUTTERS, LUIS JAIME",CASTILLO BUTTERS LUIS JAIME,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
366,NO APLICA,-,NO APLICA,2013,PRODUCCIÓN DE ENERGÍA Y DE MATERIAL PUZOLÁNICO EN UN PROCESO INTEGRADO A PARTIR DE LAS HOJAS DE CAÑA DE AZÚCAR (HCA) DENSIFICADAS,PRODUCCION DE ENERGIA Y DE MATERIAL PUZOLANICO EN UN PROCESO INTEGRADO A PARTIR DE LAS HOJAS DE CANA DE AZUCAR HCA DENSIFICADAS,5. Cerrado,aplicada,Ingeniería y Tecnología,,Departamento de Ingeniería,Mecánica,"ASSUREIRA ESPINOZA, ESTELA DE LA GRACIA",ASSUREIRA ESPINOZA ESTELA DE LA GRACIA,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"Fondo para la Innovación, Ciencia y Tecnología (FINCyT)"
367,NO APLICA,-,NO APLICA,2013,"PROCESO HIDROMETALÚRGICO PARA LA RECUPERACIÓN DE ORO A PARTIR DE MINERALES REFRACTARIO-ARSENICALES, PASIVACIÓN Y DISPOSICIÓN DE SUS RESIDUOS SIN IMPACTOS AMBIENTALES",PROCESO HIDROMETALURGICO PARA LA RECUPERACION DE ORO A PARTIR DE MINERALES REFRACTARIO ARSENICALES PASIVACION Y DISPOSICION DE SUS RESIDUOS SIN IMPACTOS AMBIENTALES,5. Cerrado,aplicada,Ingeniería y Tecnología,,Departamento de Ingeniería,Minas,"PILLIHUAMAN ZAMBRANO, ADOLFO",PILLIHUAMAN ZAMBRANO ADOLFO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"Fondo para la Innovación, Ciencia y Tecnología (FINCyT)"
368,NO APLICA,-,NO APLICA,2013,PROCAL-PROSER: DETERMINACIÓN DE FACTORES QUE INFLUYEN EN LA PRODUCTIVIDAD Y CALIDAD EN ORGANIZACIONES QUE DESARROLLAN PRODUCTOS SOFTWARE Y OFRECEN SERVICIOS SOFTWARE UTILIZANDO COMO BASE NORMAS ISO EN PEQUEÑAS ORGANIZACIONES,PROCAL PROSER DETERMINACION DE FACTORES QUE INFLUYEN EN LA PRODUCTIVIDAD Y CALIDAD EN ORGANIZACIONES QUE DESARROLLAN PRODUCTOS SOFTWARE Y OFRECEN SERVICIOS SOFTWARE UTILIZANDO COMO BASE NORMAS ISO EN PEQUENAS ORGANIZACIONES,5. Cerrado,aplicada,Ingeniería y Tecnología,,Departamento de Ingeniería,Informática,"DÁVILA RAMÓN, ABRAHAM ELISEO",DAVILA RAMON ABRAHAM ELISEO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"Fondo para la Innovación, Ciencia y Tecnología (FINCyT)"
369,PI0331,-,70242.3114,2013,PRISMAS Y BINOCULARES: INCURSIÓN EN LAS TECNOLOGÍAS CLAVES PARA EL DESARROLLO DE INSTRUMENTOS ÓPTICOS PRISMÁTICOS,PRISMAS Y BINOCULARES INCURSION EN LAS TECNOLOGIAS CLAVES PARA EL DESARROLLO DE INSTRUMENTOS OPTICOS PRISMATICOS,5. Cerrado,Innovación y desarrollo tecnológico,,,Departamento de Ciencias,Física,"BALDWIN OLGUIN, GUILLERMO EDMUNDO",BALDWIN OLGUIN GUILLERMO EDMUNDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
370,PI0277,-,70242.3006,2013,"PRESENTE, PASADO Y FUTURO DE DOS CONJUNTOS MONÁSTICOS LIMEÑOS .",PRESENTE PASADO Y FUTURO DE DOS CONJUNTOS MONASTICOS LIMENOS,5. Cerrado,básica y aplicada,,,Departamento de Arquitectura,Arquitectura,"SCALETTI CÁRDENAS, ADRIANA NORA",SCALETTI CARDENAS ADRIANA NORA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
371,NO APLICA,-,NO APLICA,2013,PLATAFORMA COMPUTACIONAL DE ANÁLISIS AUTOMÁTICO DE IMÁGENES MICROGRÁFICAS PARA LA EVALUACIÓN DE LA FERTILIDAD MASCULINA,PLATAFORMA COMPUTACIONAL DE ANALISIS AUTOMATICO DE IMAGENES MICROGRAFICAS PARA LA EVALUACION DE LA FERTILIDAD MASCULINA,5. Cerrado,aplicada,Ciencias Naturales,,Departamento de Ingeniería,Informática,"BELTRÁN CASTAÑÓN, CÉSAR ARMANDO",BELTRAN CASTANON CESAR ARMANDO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"Fondo para la Innovación, Ciencia y Tecnología (FINCyT)"
372,PI0328,-,70242.3075,2013,PERFIL QUÍMICO DE CAFÉ Y CACAO PERUANO MEDIANTE ANÁLISIS MULTIVARIABLE POR RESONANCIA MAGNÉTICA NUCLEAR Y ESPECTROSCOPIA DE MASAS.,PERFIL QUIMICO DE CAFE Y CACAO PERUANO MEDIANTE ANALISIS MULTIVARIABLE POR RESONANCIA MAGNETICA NUCLEAR Y ESPECTROSCOPIA DE MASAS,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Química,"MARUENDA CASTILLO, HELENA",MARUENDA CASTILLO HELENA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
373,PI0286,-,70242.3024,2013,NUCLEACIÓN DEL PROCESO DE RANGO CERO EN VOLUMEN FINITO.,NUCLEACION DEL PROCESO DE RANGO CERO EN VOLUMEN FINITO,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Matemáticas,"BELTRÁN RAMÍREZ, JOHEL VICTORINO",BELTRAN RAMIREZ JOHEL VICTORINO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
374,PI0375,-,70243.0107,2013,NOMINALIZACIÓN EN LAS LENGUAS DE SUDAMÉRICA: HACIA UNA RED CIENTÍFICA COLABORATIVA,NOMINALIZACION EN LAS LENGUAS DE SUDAMERICA HACIA UNA RED CIENTIFICA COLABORATIVA,5. Cerrado,básica y aplicada,,,Departamento de Humanidades,Lingüística y Literatura,"ZARIQUIEY BIONDI, ROBERTO DANIEL",ZARIQUIEY BIONDI ROBERTO DANIEL,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
375,PI0322,-,70242.3010,2013,NEGOCIANDO DEL PODER: EL VIRREINATO DEL PERÚ Y LA CORONA ESPAÑOLA EN LA SEGUNDA MITAD DEL SIGLO XVII. (IV Y V ETAPA),NEGOCIANDO DEL PODER EL VIRREINATO DEL PERU Y LA CORONA ESPANOLA EN LA SEGUNDA MITAD DEL SIGLO XVII IV Y V ETAPA,5. Cerrado,básica y aplicada,,,Departamento de Humanidades,Historia,"SUAREZ ESPINOSA, MARGARITA MARIA",SUAREZ ESPINOSA MARGARITA MARIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
376,PI0301,-,70242.3072,2013,"MONITOREO Y EVALUACIÓN DEL IMPACTO DEL CAMBIO CLIMÁTICO EN LA VEGETACIÓN ALTO ANDINA EN EL NEVADO HUAYTAPALLANA, DEPARTAMENTO DE JUNÍN. FASE II.",MONITOREO Y EVALUACION DEL IMPACTO DEL CAMBIO CLIMATICO EN LA VEGETACION ALTO ANDINA EN EL NEVADO HUAYTAPALLANA DEPARTAMENTO DE JUNIN FASE II,5. Cerrado,básica y aplicada,,,Departamento de Humanidades,Geografía,"TIMANÁ DE LA FLOR, MARTÍN ENRIQUE",TIMANA DE LA FLOR MARTIN ENRIQUE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
377,NO APLICA,-,NO APLICA,2013,MONITOREO OCEANOGRÁFICO Y AMBIENTAL MEDIANTE VEHÍCULO SUBMARINO SENSORIZADO OPERADO REMOTAMENTE,MONITOREO OCEANOGRAFICO Y AMBIENTAL MEDIANTE VEHICULO SUBMARINO SENSORIZADO OPERADO REMOTAMENTE,5. Cerrado,aplicada,Ingeniería y Tecnología,,Departamento de Ingeniería,Mecatrónica,"CUÉLLAR CÓRDOVA, FRANCISCO FABIÁN",CUELLAR CORDOVA FRANCISCO FABIAN,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"Fondo para la Innovación, Ciencia y Tecnología (FINCyT)"
378,PI0315,-,70242.3141,2013,MÉTODOS ALGEBRAICOS EN ECUACIONES DIFERENCIALES Y EN DIFERENCIAS,METODOS ALGEBRAICOS EN ECUACIONES DIFERENCIALES Y EN DIFERENCIAS,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Matemáticas,"UGARTE GUERRA, FRANCISCO JAVIER",UGARTE GUERRA FRANCISCO JAVIER,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
379,PI0318,-,70242.3152,2013,LOS MORISCOS EN LIMA DEL SIGLO XVI,LOS MORISCOS EN LIMA DEL SIGLO XVI,5. Cerrado,básica y aplicada,,,Departamento de Humanidades,Historia,"ARAGON NORIEGA, ILANA LUCIA",ARAGON NORIEGA ILANA LUCIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
380,PI0306,-,70242.3095,2013,LOGROS DE APRENDIZAJE DE LOS ESTUDIANTES DE LOS CICLOS 4 Y 6 DE LA EDUCACIÓN BÁSICA REGULAR EN TORNO A LOS TEMAS DE ESTADÍSTICA Y PROBABILIDAD,LOGROS DE APRENDIZAJE DE LOS ESTUDIANTES DE LOS CICLOS 4 Y 6 DE LA EDUCACION BASICA REGULAR EN TORNO A LOS TEMAS DE ESTADISTICA Y PROBABILIDAD,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Matemáticas,"OSORIO GONZALES, AUGUSTA ROSA",OSORIO GONZALES AUGUSTA ROSA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
381,PI0360,-,654.0083,2013,LIDERAZGO POLÍTICO EN MUJERES JÓVENES. RECURSOS PARA EL DESEMPEÑO EN CARGOS PÚBLICOS A NIVEL DISTRITAL,LIDERAZGO POLITICO EN MUJERES JOVENES RECURSOS PARA EL DESEMPENO EN CARGOS PUBLICOS A NIVEL DISTRITAL,5. Cerrado,aplicada,,,IDEH - Instituto de Democracia y Derechos Humanos,,"JAVE PINEDO, IRIS",JAVE PINEDO IRIS,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,KONRAD ADENAUER STIFTUNG (KAS)
382,PI0300,-,70242.3069,2013,LÉXICO Y SABER ARTESANAL: UNA ETNOGRAFÍA DE LA ALFARERÍA Y LA TEXTILERÍA EN EL SUR DE CAJAMARCA,LEXICO Y SABER ARTESANAL UNA ETNOGRAFIA DE LA ALFARERIA Y LA TEXTILERIA EN EL SUR DE CAJAMARCA,5. Cerrado,básica y aplicada,,,Departamento de Humanidades,Lingüística y Literatura,"ANDRADE CIUDAD, LUIS FLORENTINO",ANDRADE CIUDAD LUIS FLORENTINO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
383,PI0307,-,70242.3104,2013,LA VIOLENCIA INVISIBLE: ACOSO SEXUAL CALLEJERO A MUJERES EN LIMA METROPOLITANA,LA VIOLENCIA INVISIBLE ACOSO SEXUAL CALLEJERO A MUJERES EN LIMA METROPOLITANA,5. Cerrado,básica y aplicada,,,Departamento de Ciencias Sociales,Sociología,"VALLEJO RIVERA, ELIZABETH ROCÍO",VALLEJO RIVERA ELIZABETH ROCIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
384,PI0304,-,70242.3085,2013,LA POLÍTICA EXTERIOR DEL PERÚ DURANTE LA GUERRA FRÍA: 1948-1989,LA POLITICA EXTERIOR DEL PERU DURANTE LA GUERRA FRIA 1948 1989,5. Cerrado,básica y aplicada,,,Departamento de Ciencias Sociales,Ciencia Política,"ALCALDE CARDOZA, JAVIER GONZALO",ALCALDE CARDOZA JAVIER GONZALO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
385,PI0290,-,70242.3033,2013,LA FICCIÓN TELEVISIVA EN EL PERÚ: UNA APROXIMACIÓN INTEGRAL,LA FICCION TELEVISIVA EN EL PERU UNA APROXIMACION INTEGRAL,5. Cerrado,básica y aplicada,,,Departamento de Comunicaciones,Comunicaciones,"CASSANO ITURRI, GIULIANA",CASSANO ITURRI GIULIANA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
386,PI0374,-,70243.0106,2013,LA DENSIFICACIÓN URBANA EN EL SIGLO XXI COMO DESAFÍO PARA LA PLANIFICACIÓN DE LIMA METROPOLITANA,LA DENSIFICACION URBANA EN EL SIGLO XXI COMO DESAFIO PARA LA PLANIFICACION DE LIMA METROPOLITANA,5. Cerrado,básica y aplicada,,,CIAC - Centro de Investigación de la Arquitectura y la Ciudad,,"VEGA CENTENO SARA LAFOSSE, PABLO",VEGA CENTENO SARA LAFOSSE PABLO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
387,PI0317,-,70242.3146,2013,LA AUTORIDAD CUESTIONADA: LA REVOCATORIA DEL MANDATO EN EL PERÚ (1997-2012),LA AUTORIDAD CUESTIONADA LA REVOCATORIA DEL MANDATO EN EL PERU 1997 2012,5. Cerrado,básica y aplicada,,,Departamento de Ciencias Sociales,Ciencia Política,"TUESTA SOLDEVILLA, FERNANDO",TUESTA SOLDEVILLA FERNANDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
388,PI0329,-,70242.3091,2013,"INVESTIGANDO EN LAS FRONTERAS DE LA FÍSICA: ALICE, MINERVA Y FÍSICA DE NEUTRINOS",INVESTIGANDO EN LAS FRONTERAS DE LA FISICA ALICE MINERVA Y FISICA DE NEUTRINOS,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Física,"GAGO MEDINA, ALBERTO MARTIN",GAGO MEDINA ALBERTO MARTIN,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
389,PI0313,-,70242.3137,2013,INVESTIGACIÓN DE LA INFLUENCIA DE LAS COMPLIANCIAS Y MASAS ACÚSTICAS PRESENTES EN EL CIRCUITO MAGNÉTICO DE UN ALTVOZ DE RADIACIÓN DIRECTA SOBRE LA FUNCIÓN DE IMPEDANCIA MECÁNICA EN EL RANGO DE PISTÓN RÍGIDO,INVESTIGACION DE LA INFLUENCIA DE LAS COMPLIANCIAS Y MASAS ACUSTICAS PRESENTES EN EL CIRCUITO MAGNETICO DE UN ALTVOZ DE RADIACION DIRECTA SOBRE LA FUNCION DE IMPEDANCIA MECANICA EN EL RANGO DE PISTON RIGIDO,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Física,"MORENO RUIZ, JORGE NÉSTOR",MORENO RUIZ JORGE NESTOR,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
390,PI0378,-,70244.0082,2013,INVESTIGACIÓN COLECTIVA: GOBIERNO COLECTIVO DE LA TIERRA DESDE ABAJO,INVESTIGACION COLECTIVA GOBIERNO COLECTIVO DE LA TIERRA DESDE ABAJO,5. Cerrado,básica y aplicada,,,"CISEPA - Centro de Investigación Social, Económica Política y Antropológica",,"DIEZ HURTADO, ANTONIO ALEJANDRO",DIEZ HURTADO ANTONIO ALEJANDRO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,International Land Coalition (ILC)
391,PI0350,-,70244.0069,2013,"INTEGRANDO LA EFICIENCIA DE RECURSOS EN LAS CADENAS DE SUMINISTRO INTERNACIONALES, PERMITIENDO A LAS COMPAÑÍAS Y CONSUMIDORES BENEFICIARSE DE LA INFORMACIÓN DEL DESEMPEÑO AMBIENTAL DEL CICLO DE VIDA DE LOS PRODUCTOS",INTEGRANDO LA EFICIENCIA DE RECURSOS EN LAS CADENAS DE SUMINISTRO INTERNACIONALES PERMITIENDO A LAS COMPANIAS Y CONSUMIDORES BENEFICIARSE DE LA INFORMACION DEL DESEMPENO AMBIENTAL DEL CICLO DE VIDA DE LOS PRODUCTOS,5. Cerrado,básica y aplicada,,,"INTE - Instituto de Ciencias de la Naturaleza, del Territorio y de Energias Renovables",,"QUISPE TRINIDAD, MARÍA ISABEL",QUISPE TRINIDAD MARIA ISABEL,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,PNUMA - Programa de las Naciones Unidas para el Medio Ambiente
392,PI0364,-,70244.0076,2013,IMPROVING TEACHER'S IN-SERVICE TRAINING IN HIGHER EDUCATION IN PERU,IMPROVING TEACHER S IN SERVICE TRAINING IN HIGHER EDUCATION IN PERU,5. Cerrado,básica y aplicada,,,Departamento de Educación,Educación,"ESCOBAR CACERES, PATRICIA MARIA",ESCOBAR CACERES PATRICIA MARIA,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,Universidad de Helsinki
393,PI0370,-,70244.0078,2013,IMPROVED TRANSECTORAL INTERACTION TO GENERATE RESILIENCE TO CLIMATE CHANGE AND WATER SECURITY IN SANTA EULALIA SUB-BASIN (PHASE 1),IMPROVED TRANSECTORAL INTERACTION TO GENERATE RESILIENCE TO CLIMATE CHANGE AND WATER SECURITY IN SANTA EULALIA SUB BASIN PHASE 1,5. Cerrado,básica y aplicada,,,CIGA - Centro de Investigación en Geografía Aplicada,,"BERNEX WEISS DE FALEN, NICOLE EDEL LAURE MARIE",BERNEX WEISS DE FALEN NICOLE EDEL LAURE MARIE,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,GLOBAL WATER PARTNERSHIP ORGANISATION - GWPO
394,PI0324,-,70242.3036,2013,"HOMOLOGÍA DE HOCHSCHILD, EXTENSIONES FORMALES, CONJETURA DEL JACOBIANO Y COLOQUIO LATINOAMERICANO DE ÁLGEBRA",HOMOLOGIA DE HOCHSCHILD EXTENSIONES FORMALES CONJETURA DEL JACOBIANO Y COLOQUIO LATINOAMERICANO DE ALGEBRA,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Matemáticas,"VALQUI HAASE, CHRISTIAN HOLGER",VALQUI HAASE CHRISTIAN HOLGER,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
395,NO APLICA,-,NO APLICA,2013,HIDROGELES ACTUADORES CON DOBLE SENSIBILIDAD Y SU APLICACIÓN EN TRANSISTORES QUÍMICOS,HIDROGELES ACTUADORES CON DOBLE SENSIBILIDAD Y SU APLICACION EN TRANSISTORES QUIMICOS,5. Cerrado,aplicada,Ciencias Naturales,,Departamento de Ciencias,Física,"RUEDA SANCHEZ, JUAN CARLOS",RUEDA SANCHEZ JUAN CARLOS,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"Fondo para la Innovación, Ciencia y Tecnología (FINCyT)"
396,PI0314,-,70242.3139,2013,GESTIÓN LOCAL DE LA DENSIFICACIÓN URBANA DE LIMA: DESAFÍOS PARA LA GOBERNABILIDAD DE UNA METRÓPOLI EMERGENTE,GESTION LOCAL DE LA DENSIFICACION URBANA DE LIMA DESAFIOS PARA LA GOBERNABILIDAD DE UNA METROPOLI EMERGENTE,5. Cerrado,básica y aplicada,,,CIAC - Centro de Investigación de la Arquitectura y la Ciudad,,"VEGA CENTENO SARA LAFOSSE, PABLO",VEGA CENTENO SARA LAFOSSE PABLO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
397,PI0282,-,70242.3014,2013,GEOMETRIA GLOBAL DE LAS ECUACIONES DIFERENCIALES COMPLEJAS,GEOMETRIA GLOBAL DE LAS ECUACIONES DIFERENCIALES COMPLEJAS,5. Cerrado,básica y aplicada,,,Departamento de Ciencias,Matemáticas,"BELTRAN CORTEZ, ANDRES WILLIAM",BELTRAN CORTEZ ANDRES WILLIAM,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
